79, Local-gov, 84616, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 7, United-States, <=50K
48, ?, 184513, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 80, United-States, >50K
33, Self-emp-not-inc, 124187, Assoc-acdm, 12, Never-married, Other-service, Not-in-family, Black, Male, 0, 0, 32, United-States, <=50K
19, Private, 201743, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 26, United-States, <=50K
17, Private, 156736, 10th, 6, Never-married, Sales, Unmarried, White, Female, 0, 0, 12, United-States, <=50K
43, Self-emp-not-inc, 47261, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
62, Private, 150693, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 42, United-States, <=50K
53, Local-gov, 233734, Masters, 14, Divorced, Prof-specialty, Not-in-family, Black, Female, 0, 0, 40, United-States, >50K
45, State-gov, 35969, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
47, Private, 159550, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
30, Private, 190823, Some-college, 10, Never-married, Other-service, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
53, Private, 213378, HS-grad, 9, Separated, Sales, Not-in-family, White, Female, 0, 0, 33, United-States, <=50K
24, Private, 257500, HS-grad, 9, Separated, Machine-op-inspct, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
41, Local-gov, 488706, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Local-gov, 239405, 5th-6th, 3, Divorced, Other-service, Other-relative, Black, Female, 0, 0, 40, Haiti, <=50K
27, Federal-gov, 105189, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Male, 4865, 0, 50, United-States, <=50K
63, State-gov, 109735, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
50, Private, 172942, Some-college, 10, Divorced, Other-service, Own-child, White, Male, 0, 0, 28, United-States, <=50K
43, Local-gov, 209899, Masters, 14, Never-married, Tech-support, Not-in-family, Black, Female, 8614, 0, 47, United-States, >50K
29, Self-emp-inc, 87745, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
41, Private, 187881, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 3942, 0, 40, United-States, <=50K
55, Private, 234125, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 272944, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
23, Local-gov, 129232, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 100345, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Male, 13550, 0, 55, United-States, >50K
58, Self-emp-not-inc, 195835, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
25, Private, 251854, 11th, 7, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
40, Private, 103474, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 30, United-States, <=50K
38, Private, 22042, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 39, United-States, <=50K
37, Private, 343721, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
19, Private, 232368, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 35, United-States, <=50K
55, Private, 174478, 10th, 6, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 29, United-States, <=50K
55, Private, 282023, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States, >50K
28, Private, 274690, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
53, Private, 251675, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, El-Salvador, <=50K
32, ?, 647882, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, ?, <=50K
60, Private, 128367, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Male, 3325, 0, 42, United-States, <=50K
32, Private, 37380, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
34, Private, 173730, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
49, Private, 353824, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, >50K
21, Private, 225890, Some-college, 10, Never-married, Other-service, Other-relative, White, Female, 0, 0, 30, United-States, <=50K
24, State-gov, 147147, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 20, United-States, <=50K
53, Private, 233780, Assoc-voc, 11, Divorced, Adm-clerical, Not-in-family, Black, Female, 2202, 0, 40, United-States, <=50K
29, Private, 394927, Assoc-voc, 11, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, ?, <=50K
34, Local-gov, 188682, Bachelors, 13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
52, ?, 115209, Prof-school, 15, Married-spouse-absent, ?, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Vietnam, <=50K
41, Private, 277192, 5th-6th, 3, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 40, Mexico, <=50K
21, Private, 314182, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Private, 220776, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, >50K
31, Local-gov, 189269, HS-grad, 9, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 35429, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 2042, 40, United-States, <=50K
42, Private, 154374, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2415, 60, United-States, >50K
62, Private, 161460, Bachelors, 13, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
51, Private, 251487, 7th-8th, 4, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K
30, Private, 177531, HS-grad, 9, Never-married, Sales, Unmarried, Black, Female, 0, 0, 25, United-States, <=50K
24, Private, 53942, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 113481, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Private, 361324, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 330087, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
33, Private, 276221, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 121055, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
62, Private, 118696, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
64, Self-emp-not-inc, 289741, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 20, United-States, <=50K
18, Private, 238401, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 25, United-States, <=50K
43, Private, 262038, 5th-6th, 3, Married-spouse-absent, Farming-fishing, Unmarried, White, Male, 0, 0, 35, Mexico, <=50K
62, Self-emp-not-inc, 26911, 7th-8th, 4, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 66, United-States, <=50K
29, Private, 161155, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
43, Private, 252519, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, Haiti, >50K
39, Private, 43712, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 40, United-States, >50K
69, ?, 167826, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 188900, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
44, Private, 120057, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4386, 0, 45, United-States, >50K
25, Private, 134113, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
47, Local-gov, 165822, Some-college, 10, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
17, Private, 99161, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 8, United-States, <=50K
41, Local-gov, 74581, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 65, United-States, <=50K
19, Private, 304643, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 20, United-States, <=50K
57, Private, 121821, 1st-4th, 2, Married-civ-spouse, Other-service, Husband, Other, Male, 0, 0, 40, Dominican-Republic, <=50K
25, Private, 154863, HS-grad, 9, Never-married, Adm-clerical, Unmarried, Black, Male, 0, 0, 35, United-States, <=50K
37, Local-gov, 365430, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, Canada, >50K
29, Private, 183111, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 50178, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 35, United-States, <=50K
35, Private, 186845, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
52, Private, 159908, 12th, 8, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 162189, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Female, 1831, 0, 40, Peru, <=50K
29, Private, 128509, HS-grad, 9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 38, El-Salvador, <=50K
23, Private, 143032, Masters, 14, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 36, United-States, <=50K
31, Private, 382368, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 210013, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
19, Private, 293928, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 20, United-States, <=50K
21, Private, 208503, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 10, United-States, <=50K
37, State-gov, 191841, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 8614, 0, 40, United-States, >50K
49, Self-emp-not-inc, 355978, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 35, United-States, >50K
64, Local-gov, 202738, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, United-States, <=50K
37, Local-gov, 144322, Assoc-voc, 11, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 43, United-States, <=50K
70, Self-emp-not-inc, 155141, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2377, 12, United-States, >50K
22, Private, 160120, 10th, 6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male, 0, 0, 30, United-States, <=50K
29, Self-emp-inc, 190450, HS-grad, 9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Germany, <=50K
37, Private, 212900, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 115677, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 252250, 11th, 7, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
27, Private, 212041, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
58, State-gov, 198145, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 35, United-States, >50K
60, Local-gov, 113658, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, United-States, <=50K
20, Private, 32426, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 25, United-States, <=50K
51, Private, 98791, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Private, 203828, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 65, United-States, <=50K
22, State-gov, 186634, 12th, 8, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
56, Self-emp-not-inc, 125147, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
26, Private, 247455, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 5178, 0, 42, United-States, >50K
19, Private, 97215, Some-college, 10, Separated, Sales, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
37, Private, 330826, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 30, United-States, <=50K
27, Private, 200802, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 156266, HS-grad, 9, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male, 0, 0, 20, United-States, <=50K
52, Self-emp-not-inc, 72257, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
45, Private, 363087, HS-grad, 9, Separated, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
28, Private, 25955, Some-college, 10, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
20, Private, 334633, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 109162, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
44, Private, 569761, Assoc-voc, 11, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
30, Private, 209900, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, State-gov, 272986, Assoc-acdm, 12, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 8, United-States, <=50K
55, ?, 52267, Masters, 14, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 18, United-States, <=50K
46, Private, 82946, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 104651, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
25, Local-gov, 58441, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Local-gov, 269733, HS-grad, 9, Separated, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
19, ?, 128453, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 28, United-States, <=50K
36, Private, 179468, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 183081, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 102938, Bachelors, 13, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Vietnam, <=50K
30, ?, 157289, 11th, 7, Never-married, ?, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 359828, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 44, United-States, >50K
30, Private, 155659, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
24, Private, 585203, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 7688, 0, 45, United-States, >50K
62, Private, 173601, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Self-emp-not-inc, 214541, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 1590, 40, United-States, <=50K
49, Self-emp-not-inc, 163352, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 85, United-States, >50K
36, Self-emp-not-inc, 153976, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
47, Local-gov, 247676, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 5455, 0, 45, United-States, <=50K
49, State-gov, 155372, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
52, Private, 329733, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 162576, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
26, Private, 176520, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 53, United-States, <=50K
